run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",dottxt_ai_outlines_task,1371,f1_f2,1,2,True,applied,applied,clean,naive,True,True,pass,True,14,0,True,20,0,True,14,0,,False,13,7,,281.659362,1.3162713000000004,46,Submitted,24,0.7169319000000002,48,14237,1076263,30059,220,Submitted,22,0.5993394000000001,44,9931,906108,29735,40,9,5,3591,4,2653,2,,,,,3,,,2,,2,,,,,2026-07-06T11:58:47.684887,nano_handshake_1/coop/dottxt_ai_outlines_task/1371/f1_f2,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2.patch;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",dottxt_ai_outlines_task,1655,f8_f10,8,10,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,88,0,,True,80,0,,171.412248,0.6618342,31,Submitted,11,0.2506137,22,2679,377369,16192,11,Submitted,20,0.41122050000000004,40,5117,766665,17391,11,7,3,839,4,1197,3,,,,,2,,,2,,,,,,,2026-07-06T11:59:08.534504,nano_handshake_1/coop/dottxt_ai_outlines_task/1655/f8_f10,13,agent10.patch;agent10_traj.json;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent8.patch;agent8_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",dspy_task,8394,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,10,0,,False,11,1,,535.866485,1.8181356000000004,62,Submitted,28,0.7466856000000002,54,11378,1238892,34031,130,Submitted,34,1.0714500000000002,1657,19904,1701610,42906,186,8,4,2410,4,2698,2,,,,,2,,,2,,2,,,,,2026-07-06T12:03:03.270807,nano_handshake_1/coop/dspy_task/8394/f3_f5,13,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",dspy_task,8587,f4_f5,4,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,21,0,,True,22,0,,494.817114,1.9658544,56,Submitted,24,0.6880734000000001,48,11308,1114878,30641,85,Submitted,32,1.2777809999999998,64,26029,1820100,56854,138,8,4,3236,4,3294,2,,,,,2,,,2,,2,,,,,2026-07-06T12:03:21.587822,nano_handshake_1/coop/dspy_task/8587/f4_f5,13,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent4.patch;agent4_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",dspy_task,8635,f1_f3,1,3,True,applied,applied,clean,naive,True,False,functional_fail,True,7,0,False,4,1,True,7,0,,False,4,1,,292.624872,1.5619181999999996,57,Submitted,35,1.0185395999999998,70,13131,1762662,48761,127,Submitted,22,0.5433785999999999,44,9370,894802,22376,72,9,5,3949,4,2551,2,,,,,2,,,2,,3,,,,,2026-07-06T12:06:40.515036,nano_handshake_1/coop/dspy_task/8635/f1_f3,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",huggingface_datasets_task,3997,f1_f5,1,5,True,applied,applied,clean,naive,True,False,functional_fail,False,25,1,True,27,0,False,25,1,,True,27,0,,274.027243,1.1160896999999999,46,Submitted,22,0.5476761,44,8131,879017,26979,61,Submitted,24,0.5684136,48,8985,936242,25437,30,8,4,2021,4,1765,2,,,,,2,,,2,,2,,,,,2026-07-06T12:07:26.157825,nano_handshake_1/coop/huggingface_datasets_task/3997/f1_f5,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent5.patch;agent5_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",llama_index_task,17070,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,43,0,,True,44,0,,620.669252,1.6192248,48,Submitted,16,0.49230090000000004,32,6869,666693,31527,20,Submitted,32,1.1269239,64,16032,1505973,72410,69,10,4,1585,6,3883,3,,,,,2,,,2,,3,,,,,2026-07-06T12:16:44.798898,nano_handshake_1/coop/llama_index_task/17070/f1_f3,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",llama_index_task,17244,f3_f5,3,5,True,applied,applied,clean,naive,True,True,pass,True,13,0,True,13,0,True,13,0,,True,13,0,,268.907797,0.9954915,44,Submitted,21,0.5078531999999999,42,8048,803964,24303,57,Submitted,23,0.4876383,46,5802,866361,23427,22,9,4,1524,5,1747,2,,,,,2,,,3,,2,,,,,2026-07-06T12:11:34.978512,nano_handshake_1/coop/llama_index_task/17244/f3_f5,13,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",llama_index_task,18813,f1_f3,1,3,False,applied,applied,clean,naive,True,True,pass,True,21,0,True,23,0,True,21,0,,True,23,0,,154.715561,0.8568309000000001,36,Submitted,19,0.4027518,38,4019,701116,22003,64,Submitted,17,0.45407910000000007,34,6315,668227,26464,71,8,4,1464,4,2264,3,,,,,2,,,2,,1,,,,,2026-07-06T12:14:10.106816,nano_handshake_1/coop/llama_index_task/18813/f1_f3,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",openai_tiktoken_task,0,f2_f6,2,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,1,0,,True,1,0,,264.783833,1.0636158,36,Submitted,16,0.5436173999999999,32,10319,626148,33482,64,Submitted,20,0.5199984000000001,40,6947,802458,29156,50,8,4,1678,4,2127,2,,,,,2,,,2,,2,,,,,2026-07-06T12:19:10.938151,nano_handshake_1/coop/openai_tiktoken_task/0/f2_f6,13,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2.patch;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;result.json
nano_handshake_1,nano_handshake,1,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'plan_handshake_v1', 'instructions': ""Coordinate in TWO STRICT PHASES. Do NOT edit any file until Phase 1 is complete.\n\nPHASE 1 — PLAN & HANDSHAKE (messages only, NO editing yet):\n1. Immediately send a PROPOSE: `my_files` = the files YOU will own (from your\n   feature), `your_files` = the files you think your PARTNER should own. Keep the\n   two sets DISJOINT.\n2. Run `coop-await` — it BLOCKS until your partner replies — to read their messages.\n3. If their split gives you a disjoint set you can implement your feature with,\n   reply ACCEPT (echo the agreed `my_files`). Otherwise reply REVISE with a better\n   split and `coop-await` again. Repeat until you have RECEIVED an ACCEPT from your\n   partner AND sent your own ACCEPT.\n4. Only after you have received your partner's ACCEPT may you begin editing.\n\nPHASE 2 — IMPLEMENT:\n5. Edit ONLY the files in your agreed `my_files`. If you discover you genuinely must\n   touch a file your partner owns, send a REVISE and re-agree BEFORE touching it.\n6. Send DONE when your implementation is finished.\n\nThe whole point: agree a disjoint file split up front so your patches never collide\nat merge time.\n"", 'fields': [{'name': 'type', 'required': True, 'enum': ['PROPOSE', 'ACCEPT', 'REVISE', 'DONE'], 'description': 'handshake message type'}, {'name': 'my_files', 'required': True, 'enum': None, 'description': 'comma-separated files YOU will own and edit'}, {'name': 'your_files', 'required': False, 'enum': None, 'description': 'comma-separated files you propose your PARTNER owns'}, {'name': 'note', 'required': False, 'enum': None, 'description': 'optional short rationale'}]}",pallets_click_task,2068,f1_f6,1,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,267.666344,1.8237117,59,Submitted,30,0.8913504,60,10891,1654398,38581,103,Submitted,29,0.9323613,58,14865,1498221,43291,135,12,6,2751,6,3849,4,,,,,4,,,2,,2,,,,,2026-07-06T12:20:49.519786,nano_handshake_1/coop/pallets_click_task/2068/f1_f6,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent6.patch;agent6_traj.json;conversation.json;eval.json;result.json
