run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1371,f1_f2,1,2,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,14,0,,False,0,0,,115.541375,0.49240530000000005,18,Submitted,8,0.26613960000000003,16,5427,290662,16248,206,Submitted,10,0.2262657,20,3094,355759,12178,55,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:01:22.760378,nano_control_14/coop/dottxt_ai_outlines_task/1371/f1_f2,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2.patch;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1655,f8_f10,8,10,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,not_computable_locally,False,0,0,not_computable_locally,102.313652,0.31058430000000004,15,Submitted,7,0.1438665,14,1671,229985,8294,14,Submitted,8,0.16671780000000003,16,2063,267216,9260,11,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:00:04.532517,nano_control_14/coop/dottxt_ai_outlines_task/1655/f8_f10,12,agent10.patch;agent10_traj.json;agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent8.patch;agent8_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8394,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,10,0,,True,15,0,,736.653712,1.7693048999999996,59,Submitted,29,0.7276682999999999,56,7145,1186811,44047,122,Submitted,30,1.0416365999999997,60,12757,1426812,70343,195,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:05:38.737873,nano_control_14/coop/dspy_task/8394/f3_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8587,f4_f5,4,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,21,0,,True,22,0,,363.773786,1.0069335,29,Submitted,12,0.3577683,24,5489,480071,21890,98,Submitted,17,0.6491651999999999,34,13917,795394,33615,153,0,,,,,,,,,,,,,,,,,,,,2026-07-04T13:52:46.438510,nano_control_14/coop/dspy_task/8587/f4_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent4.patch;agent4_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8635,f1_f3,1,3,True,skipped,skipped,clean,naive,True,False,missing_patch,False,0,0,False,0,0,False,,,no_patch,False,,,no_patch,120.106177,0,0,Error,0,0,0,0,0,0,0,Error,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:00:04.553642,nano_control_14/coop/dspy_task/8635/f1_f3,8,agent1.patch;agent1_traj.json;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,huggingface_datasets_task,3997,f1_f5,1,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,26,0,,True,27,0,,288.227503,0.8450346,36,Submitted,22,0.5379938999999999,44,8754,892393,23139,91,Submitted,14,0.3070407,28,5021,500739,13570,38,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:03:29.025336,nano_control_14/coop/huggingface_datasets_task/3997/f1_f5,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17070,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,43,0,,True,44,0,,290.326063,0.5527586999999999,22,Submitted,12,0.24520499999999995,24,3140,408070,12602,20,Submitted,10,0.3075537,20,4933,400449,18894,68,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:08:08.945048,nano_control_14/coop/llama_index_task/17070/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17244,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,13,0,,True,13,0,,193.783089,0.5045388,22,Submitted,14,0.34981650000000003,28,4504,541095,19974,46,Submitted,8,0.15472229999999998,16,1629,260331,8690,28,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:06:05.648075,nano_control_14/coop/llama_index_task/17244/f3_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,18813,f1_f3,1,3,False,applied,applied,clean,naive,True,True,pass,True,21,0,True,23,0,True,21,0,,True,23,0,,191.511367,0.3925413,20,Submitted,8,0.1514106,16,1558,259022,8381,64,Submitted,12,0.2411307,24,2902,416549,12094,68,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:09:23.435956,nano_control_14/coop/llama_index_task/18813/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_14,nano_control,14,coop_nogit,claude-sonnet-5,claude_code,coop,,,openai_tiktoken_task,0,f2_f6,2,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,1,0,,True,1,0,,176.251953,0.4896099,15,Submitted,9,0.3062955,18,5391,356195,19753,95,Submitted,6,0.1833144,12,2181,216078,14290,49,0,,,,,,,,,,,,,,,,,,,,2026-07-04T03:11:15.745669,nano_control_14/coop/openai_tiktoken_task/0/f2_f6,12,agent1_session.jsonl;agent1_stream.jsonl;agent2.patch;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
