run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1371,f1_f2,1,2,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,not_computable_locally,False,0,0,not_computable_locally,176.953533,0.8361992999999999,34,Submitted,16,0.4269225,3140,8234,600735,18962,200,Submitted,18,0.40927679999999994,3144,6200,664656,17908,62,5,3,1931,2,1048,,,,,,,,,,,,,,,,2026-07-03T03:03:00.155179,nano_msg_3/coop/dottxt_ai_outlines_task/1371/f1_f2,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2.patch;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1655,f8_f10,8,10,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,not_computable_locally,False,0,0,not_computable_locally,127.616706,0.4207176,23,Submitted,16,0.27560460000000003,3140,2855,521412,11156,15,Submitted,7,0.14511300000000002,2864,1641,195380,8882,11,4,2,470,2,395,,,,,,,,,,,,,,,,2026-07-03T03:00:38.357323,nano_msg_3/coop/dottxt_ai_outlines_task/1655/f8_f10,14,agent10.patch;agent10_traj.json;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent8.patch;agent8_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8394,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,10,0,,True,15,0,,701.267683,1.3364357999999998,52,Submitted,24,0.5413416,3285,7677,949112,21933,125,Submitted,28,0.7950941999999999,3880,14083,1271184,31809,184,4,2,1126,2,1361,,,,,,,,,,,,,,,,2026-07-03T03:06:23.696835,nano_msg_3/coop/dspy_task/8394/f3_f5,14,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8587,f4_f5,4,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,21,0,,True,22,0,,514.867745,1.2326949,39,Submitted,17,0.44577,3142,7025,665370,21893,87,Submitted,22,0.7869249,3281,16169,1046283,36777,144,5,2,786,3,1383,,,,,,,,,,,,,,,,2026-07-03T03:03:12.208780,nano_msg_3/coop/dspy_task/8587/f4_f5,14,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent4.patch;agent4_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8635,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,7,0,,False,4,1,,232.876469,0.808422,36,Submitted,23,0.5540132999999999,3283,7361,955751,24504,134,Submitted,13,0.2544087,3003,3535,382709,12927,63,3,2,758,1,261,,,,,,,,,,,,,,,,2026-07-03T07:35:39.046693,nano_msg_3/coop/dspy_task/8635/f1_f3,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,huggingface_datasets_task,3997,f1_f5,1,5,True,applied,applied,clean,naive,True,True,pass,True,26,0,True,27,0,True,26,0,,True,27,0,,263.318861,0.9532928999999999,40,Submitted,22,0.5290799999999999,3281,8433,864020,22256,91,Submitted,18,0.42421289999999995,3142,8716,602343,17224,39,5,3,1475,2,580,,,,,,,,,,,,,,,,2026-07-03T03:06:52.920450,nano_msg_3/coop/huggingface_datasets_task/3997/f1_f5,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17070,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,43,0,,True,44,0,,253.72727,0.7716036,28,Submitted,17,0.40114799999999995,3011,5127,617180,21676,21,Submitted,11,0.3704556,3001,7353,408492,21435,69,4,2,738,2,769,,,,,,,,,,,,,,,,2026-07-03T03:08:56.201949,nano_msg_3/coop/llama_index_task/17070/f1_f3,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17244,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,13,0,,True,13,0,,186.500614,0.7561587000000001,37,Submitted,20,0.4458552,3150,5979,768014,19386,59,Submitted,17,0.3103035,3142,3619,563615,12918,35,4,2,1156,2,752,,,,,,,,,,,,,,,,2026-07-03T03:10:12.019913,nano_msg_3/coop/llama_index_task/17244/f3_f5,14,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,18813,f1_f3,1,3,False,applied,applied,clean,naive,True,True,pass,True,21,0,True,23,0,True,21,0,,True,23,0,,246.123204,0.8298153,46,Submitted,22,0.3794082000000001,3148,4777,698204,14808,72,Submitted,24,0.45040709999999995,3154,5905,836207,16918,66,5,2,739,3,1111,,,,,,,,,,,,,,,,2026-07-03T03:12:50.789046,nano_msg_3/coop/llama_index_task/18813/f1_f3,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,openai_tiktoken_task,0,f2_f6,2,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,1,0,,True,1,0,,223.669063,0.7020986999999999,26,Submitted,17,0.45795869999999994,3140,8014,642849,22579,96,Submitted,9,0.24413999999999997,2997,3222,301050,16084,48,5,3,1029,2,623,,,,,,,,,,,,,,,,2026-07-03T03:14:57.248251,nano_msg_3/coop/openai_tiktoken_task/0/f2_f6,14,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2.patch;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_3,nano_msg,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,pallets_click_task,2068,f1_f6,1,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,232.624302,1.2415983000000002,40,Submitted,25,0.7333599000000002,3283,7331,1258673,39324,119,Submitted,15,0.5082384,3138,8627,647758,29182,119,4,2,939,2,778,,,,,,,,,,,,,,,,2026-07-03T03:15:59.148005,nano_msg_3/coop/pallets_click_task/2068/f1_f6,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
