run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1371,f1_f2,1,2,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,14,0,,True,20,0,,158.967755,0.7544067,30,Submitted,16,0.44081459999999995,3142,7094,646102,21858,206,Submitted,14,0.31359210000000004,3009,4340,511997,14311,57,0,,,,,,,,,,,,,,,,,,,,2026-07-03T07:33:54.276094,nano_control_3/coop/dottxt_ai_outlines_task/1371/f1_f2,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2.patch;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1655,f8_f10,8,10,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,not_computable_locally,False,0,0,not_computable_locally,102.258405,0.2759733,12,Submitted,7,0.1562427,2866,1938,224929,8516,14,Submitted,5,0.11973059999999999,2862,1128,157782,7815,11,0,,,,,,,,,,,,,,,,,,,,2026-07-03T07:32:01.332900,nano_control_3/coop/dottxt_ai_outlines_task/1655/f8_f10,12,agent10.patch;agent10_traj.json;agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent8.patch;agent8_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8394,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,10,0,,True,15,0,,530.936069,1.6936145999999999,48,Submitted,25,0.7826259,3598,9471,1026183,53652,143,Submitted,23,0.9109886999999999,3671,13434,1046539,64084,219,0,,,,,,,,,,,,,,,,,,,,2026-07-03T07:18:22.173078,nano_control_3/coop/dspy_task/8394/f3_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8587,f4_f5,4,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,21,0,,True,22,0,,382.214279,0.9964635,33,Submitted,12,0.4158107999999999,3005,8582,481246,22282,91,Submitted,21,0.5806527,3152,9292,916749,26132,149,0,,,,,,,,,,,,,,,,,,,,2026-07-03T07:18:03.882291,nano_control_3/coop/dspy_task/8587/f4_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent4.patch;agent4_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8635,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,7,0,,True,13,0,,372.470794,0.6325089,27,Submitted,17,0.4278288,3144,5374,698216,21387,130,Submitted,10,0.2046801,3001,2627,328087,9641,62,0,,,,,,,,,,,,,,,,,,,,2026-07-03T02:25:21.730854,nano_control_3/coop/dspy_task/8635/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,huggingface_datasets_task,3997,f1_f5,1,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,26,0,,True,27,0,,271.465691,0.7420325999999999,32,Submitted,18,0.46226069999999997,3146,7332,711929,21544,76,Submitted,14,0.2797719,3009,3746,486023,11458,27,0,,,,,,,,,,,,,,,,,,,,2026-07-03T02:23:52.650264,nano_control_3/coop/huggingface_datasets_task/3997/f1_f5,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17070,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,43,0,,True,44,0,,200.82229,0.5186055,19,Submitted,9,0.24318990000000001,2999,2318,333823,16546,19,Submitted,10,0.2754156,3001,5197,344852,14167,67,0,,,,,,,,,,,,,,,,,,,,2026-07-03T02:27:14.434421,nano_control_3/coop/llama_index_task/17070/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17244,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,13,0,,True,13,0,,280.411527,0.5886693,26,Submitted,17,0.3860877,3144,5570,631039,17299,56,Submitted,9,0.2025816,2999,2666,299342,10632,38,0,,,,,,,,,,,,,,,,,,,,2026-07-03T02:28:00.591203,nano_control_3/coop/llama_index_task/17244/f3_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,18813,f1_f3,1,3,False,applied,applied,clean,naive,True,True,pass,True,21,0,True,23,0,True,21,0,,False,22,1,,172.980336,0.41296469999999996,20,Submitted,9,0.1740552,2999,1722,289934,8708,64,Submitted,11,0.2389095,3003,2989,376005,12044,69,0,,,,,,,,,,,,,,,,,,,,2026-07-03T02:29:00.918309,nano_control_3/coop/llama_index_task/18813/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,openai_tiktoken_task,0,f2_f6,2,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,1,0,,True,1,0,,212.15752,0.5740419,16,Submitted,10,0.3832761,3001,8307,405447,21339,95,Submitted,6,0.19076579999999999,2864,2190,212526,14261,50,0,,,,,,,,,,,,,,,,,,,,2026-07-03T02:32:23.508954,nano_control_3/coop/openai_tiktoken_task/0/f2_f6,12,agent1_session.jsonl;agent1_stream.jsonl;agent2.patch;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_3,nano_control,3,coop_nogit,claude-sonnet-5,claude_code,coop,,,pallets_click_task,2068,f1_f6,1,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,147.623813,1.0320722999999998,34,Submitted,18,0.48173730000000003,3146,5092,813731,25300,116,Submitted,16,0.5503349999999999,3142,9585,746820,28848,144,0,,,,,,,,,,,,,,,,,,,,2026-07-03T02:32:06.822871,nano_control_3/coop/pallets_click_task/2068/f1_f6,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
