run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1371,f1_f2,1,2,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,not_computable_locally,False,0,0,not_computable_locally,222.609811,1.1079743999999998,38,Submitted,22,0.7143773999999999,3283,12231,1047158,34486,196,Submitted,16,0.393597,3140,6868,581950,17762,53,8,4,2627,4,1691,,,,,,,,,,,,,,,,2026-07-03T09:53:10.004554,nano_msg_6/coop/dottxt_ai_outlines_task/1371/f1_f2,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2.patch;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1655,f8_f10,8,10,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,not_computable_locally,False,0,0,not_computable_locally,151.456347,0.47333010000000003,24,Submitted,8,0.16129890000000002,2997,1454,260833,8708,11,Submitted,16,0.3120312,3142,3724,570364,12606,11,4,1,198,3,801,,,,,,,,,,,,,,,,2026-07-03T09:51:55.187052,nano_msg_6/coop/dottxt_ai_outlines_task/1655/f8_f10,14,agent10.patch;agent10_traj.json;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent8.patch;agent8_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8394,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,10,0,,True,15,0,,820.31017,1.5963885,52,Submitted,21,0.4881236999999999,3148,7227,778309,22797,135,Submitted,31,1.1082648000000002,5315,14967,1510576,69107,209,4,2,363,2,590,,,,,,,,,,,,,,,,2026-07-03T09:57:23.112937,nano_msg_6/coop/dspy_task/8394/f3_f5,14,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8587,f4_f5,4,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,21,0,,True,22,0,,698.304108,2.396541,60,Submitted,26,0.7531218,4727,8576,1087096,47362,81,Submitted,34,1.6434191999999999,4388,33152,1838104,96924,166,5,3,1201,2,612,,,,,,,,,,,,,,,,2026-07-03T09:54:36.884552,nano_msg_6/coop/dspy_task/8587/f4_f5,14,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent4.patch;agent4_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8635,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,7,0,,False,4,1,,167.13014,0.8777106,40,Submitted,22,0.47588460000000005,3148,5900,810002,22490,130,Submitted,18,0.40182599999999996,3146,6204,662000,16788,64,5,2,873,3,837,,,,,,,,,,,,,,,,2026-07-03T09:58:51.018194,nano_msg_6/coop/dspy_task/8635/f1_f3,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,huggingface_datasets_task,3997,f1_f5,1,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,26,0,,True,27,0,,234.640219,1.0397961,41,Submitted,21,0.48302040000000007,3150,6526,821008,21563,73,Submitted,20,0.5567757,3150,6609,764349,36481,24,5,3,1713,2,735,,,,,,,,,,,,,,,,2026-07-03T09:59:24.944697,nano_msg_6/coop/huggingface_datasets_task/3997/f1_f5,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17070,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,43,0,,True,44,0,,263.147996,0.8741025000000002,31,Submitted,16,0.40619190000000016,3011,4971,617793,22876,20,Submitted,15,0.46791060000000007,3007,8515,572182,26585,73,5,2,821,3,1122,,,,,,,,,,,,,,,,2026-07-03T10:02:02.938442,nano_msg_6/coop/llama_index_task/17070/f1_f3,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17244,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,13,0,,True,13,0,,231.228502,0.7139346,31,Submitted,19,0.44180519999999995,3148,6629,717274,19624,45,Submitted,12,0.2721294,3005,4249,419018,12279,33,4,2,876,2,549,,,,,,,,,,,,,,,,2026-07-03T10:03:32.294009,nano_msg_6/coop/llama_index_task/17244/f3_f5,14,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,18813,f1_f3,1,3,False,applied,applied,clean,naive,True,True,pass,True,21,0,True,23,0,True,21,0,,True,23,0,,247.087247,0.8311691999999999,42,Submitted,23,0.471531,3144,6749,715740,24357,64,Submitted,19,0.35963819999999996,3144,4505,624264,15892,66,4,2,568,2,555,,,,,,,,,,,,,,,,2026-07-03T10:05:49.442843,nano_msg_6/coop/llama_index_task/18813/f1_f3,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,openai_tiktoken_task,0,f2_f6,2,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,1,0,,True,1,0,,187.462212,0.5985537,23,Submitted,10,0.3055848,2999,5350,354966,18308,57,Submitted,13,0.2929689,3003,3505,427403,17194,50,4,2,731,2,734,,,,,,,,,,,,,,,,2026-07-03T10:06:33.957374,nano_msg_6/coop/openai_tiktoken_task/0/f2_f6,14,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2.patch;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
nano_msg_6,nano_msg,6,coop_nogit,claude-sonnet-5,claude_code,coop,,,pallets_click_task,2068,f1_f6,1,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,245.885407,1.6681892999999999,59,Submitted,33,0.8603448000000001,3432,10283,1625386,34698,119,Submitted,26,0.8078444999999999,3289,11409,1314155,38766,120,5,2,1170,3,1437,,,,,,,,,,,,,,,,2026-07-03T10:09:21.404661,nano_msg_6/coop/pallets_click_task/2068/f1_f6,14,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
