run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1371,f1_f2,1,2,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,,True,20,0,,154.554953,0.6206067,23,Submitted,9,0.2884095,2999,5571,320845,16599,223,Submitted,14,0.3321972,3463,4935,517684,15413,58,0,,,,,,,,,,,,,,,,,,,,2026-07-03T00:55:23.603639,nano_control_2/coop/dottxt_ai_outlines_task/1371/f1_f2,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2.patch;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1655,f8_f10,8,10,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,88,0,,False,0,0,,83.744023,0.2748999,13,Submitted,6,0.1240896,2864,1015,187822,7321,11,Submitted,7,0.15081029999999998,2866,1620,227001,8302,11,0,,,,,,,,,,,,,,,,,,,,2026-07-03T00:52:07.102277,nano_control_2/coop/dottxt_ai_outlines_task/1655/f8_f10,12,agent10.patch;agent10_traj.json;agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent8.patch;agent8_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8394,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,,False,11,1,,249.755339,1.211556,43,Submitted,18,0.4939742999999999,4993,8056,677831,25801,139,Submitted,25,0.7175817000000001,3287,11787,1110619,32955,199,0,,,,,,,,,,,,,,,,,,,,2026-07-03T07:16:36.349965,nano_control_2/coop/dspy_task/8394/f3_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8587,f4_f5,4,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,21,0,,True,22,0,,518.409022,1.4312472,45,Submitted,14,0.36993629999999994,3009,5412,554271,18908,91,Submitted,31,1.0613109,3600,12362,1515643,68398,149,0,,,,,,,,,,,,,,,,,,,,2026-07-03T00:55:23.810279,nano_control_2/coop/dspy_task/8587/f4_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent4.patch;agent4_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8635,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,7,0,,False,4,1,,608.401278,0.6128544,25,Submitted,15,0.40173539999999996,3140,5708,608418,20695,133,Submitted,10,0.211119,3001,2850,328140,10154,66,0,,,,,,,,,,,,,,,,,,,,2026-07-03T00:57:04.668251,nano_control_2/coop/dspy_task/8635/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,huggingface_datasets_task,3997,f1_f5,1,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,26,0,,True,27,0,,271.787161,0.6301812,29,Submitted,16,0.37197689999999994,3142,5193,594253,17730,100,Submitted,13,0.2582043,3007,3637,439981,10439,26,0,,,,,,,,,,,,,,,,,,,,2026-07-03T00:56:46.966227,nano_control_2/coop/huggingface_datasets_task/3997/f1_f5,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17070,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,43,0,,True,44,0,,245.355397,0.5047548,18,Submitted,9,0.16281329999999997,2999,1463,286271,7665,20,Submitted,9,0.3419415,2999,5732,366355,22843,70,0,,,,,,,,,,,,,,,,,,,,2026-07-03T01:01:30.318805,nano_control_2/coop/llama_index_task/17070/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17244,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,13,0,,True,13,0,,199.235188,0.4468319999999999,21,Submitted,11,0.24828299999999998,3003,3574,376080,12140,48,Submitted,10,0.19854899999999995,3001,2227,328910,9578,38,0,,,,,,,,,,,,,,,,,,,,2026-07-03T00:59:40.565344,nano_control_2/coop/llama_index_task/17244/f3_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,18813,f1_f3,1,3,False,applied,applied,clean,naive,True,True,pass,True,21,0,True,23,0,True,21,0,,True,23,0,,160.609936,0.48635939999999994,23,Submitted,12,0.252876,3005,3066,408110,12573,64,Submitted,11,0.23348339999999995,3003,2587,376818,12104,57,0,,,,,,,,,,,,,,,,,,,,2026-07-03T01:03:21.109992,nano_control_2/coop/llama_index_task/18813/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,openai_tiktoken_task,0,f2_f6,2,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,1,0,,True,1,0,,203.791194,0.5416728000000001,19,Submitted,12,0.37023870000000003,3005,7935,450029,17865,62,Submitted,7,0.1714341,2866,2324,226567,10001,50,0,,,,,,,,,,,,,,,,,,,,2026-07-03T01:04:45.314649,nano_control_2/coop/openai_tiktoken_task/0/f2_f6,12,agent1_session.jsonl;agent1_stream.jsonl;agent2.patch;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,pallets_click_task,2068,f1_f6,1,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,213.021516,0.948024,35,Submitted,23,0.48861960000000004,3285,5850,902882,20025,116,Submitted,12,0.4594044,3003,7597,517328,30207,150,0,,,,,,,,,,,,,,,,,,,,2026-07-03T01:05:48.721228,nano_control_2/coop/pallets_click_task/2068/f1_f6,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_2,nano_control,2,coop_nogit,claude-sonnet-5,claude_code,coop,,,pallets_click_task,2800,f1_f7,1,7,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,214.644391,1.2627116999999997,48,Submitted,25,0.6312683999999998,3289,9241,1057688,27580,87,Submitted,23,0.6314432999999999,3285,8959,1025251,29938,122,0,,,,,,,,,,,,,,,,,,,,2026-07-03T01:07:10.324582,nano_control_2/coop/pallets_click_task/2800/f1_f7,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent7.patch;agent7_traj.json;conversation.json;eval.json;independent.json;result.json
