run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1371,f1_f2,1,2,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,,False,0,0,,199.542739,0.8779007999999999,30,Submitted,11,0.34334639999999994,3003,5733,419648,20408,198,Submitted,19,0.5345544,3148,10737,778838,21734,86,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:04:47.825463,nano_control_8/coop/dottxt_ai_outlines_task/1371/f1_f2,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2.patch;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,dottxt_ai_outlines_task,1655,f8_f10,8,10,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,False,0,0,not_computable_locally,False,0,0,not_computable_locally,96.865448,0.2824443,12,Submitted,6,0.1456998,2864,1949,192396,8359,15,Submitted,6,0.13674449999999996,2864,1391,192405,8261,11,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:01:41.237491,nano_control_8/coop/dottxt_ai_outlines_task/1655/f8_f10,12,agent10.patch;agent10_traj.json;agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent8.patch;agent8_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8394,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,10,0,,False,11,1,,784.383033,1.3082556,45,Submitted,17,0.4211931000000001,3142,6844,639877,19524,124,Submitted,28,0.8870625,3885,12561,1228015,53098,202,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:08:27.038381,nano_control_8/coop/dspy_task/8394/f3_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8587,f4_f5,4,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,21,0,,True,22,0,,506.394953,1.0395752999999999,36,Submitted,13,0.3565731,3007,5591,510317,18432,89,Submitted,23,0.6830021999999999,3285,12638,1030564,29068,141,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:03:55.112696,nano_control_8/coop/dspy_task/8587/f4_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent4.patch;agent4_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,dspy_task,8635,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,7,0,,False,0,0,,337.003199,0.8191932000000001,33,Submitted,22,0.5567328,3154,6463,933546,28377,135,Submitted,11,0.26246040000000004,3003,3198,360198,16237,64,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:08:27.333783,nano_control_8/coop/dspy_task/8635/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,huggingface_datasets_task,3997,f1_f5,1,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,26,0,,True,27,0,,258.651632,1.0151278999999997,40,Submitted,20,0.5637115999999999,3150,7489,723022,35562,73,Submitted,20,0.45141629999999994,3150,7490,697021,20085,41,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:10:08.170834,nano_control_8/coop/huggingface_datasets_task/3997/f1_f5,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17070,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,43,0,,True,44,0,,297.806357,0.5492568,18,Submitted,10,0.27714449999999996,3001,2307,384195,19713,19,Submitted,8,0.2721123,2997,4380,306291,17589,71,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:11:28.036216,nano_control_8/coop/llama_index_task/17070/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,17244,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,13,0,,True,13,0,,245.942665,0.5863077,24,Submitted,14,0.3379776,3009,5168,510522,16379,50,Submitted,10,0.24833010000000003,3001,4325,342187,11966,35,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:12:04.718896,nano_control_8/coop/llama_index_task/17244/f3_f5,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,llama_index_task,18813,f1_f3,1,3,False,applied,applied,clean,naive,True,True,pass,True,21,0,True,23,0,True,21,0,,True,23,0,,126.387585,0.5189403,26,Submitted,15,0.2828832,3140,3225,512814,11874,64,Submitted,11,0.2360571,3003,2891,376197,11804,60,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:13:24.306831,nano_control_8/coop/llama_index_task/18813/f1_f3,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,openai_tiktoken_task,0,f2_f6,2,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,1,0,,True,1,0,,119.255521,0.5074065000000001,13,Submitted,7,0.31661400000000006,2995,7058,272270,20013,96,Submitted,6,0.1907925,2864,2200,212495,14242,49,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:14:42.266610,nano_control_8/coop/openai_tiktoken_task/0/f2_f6,12,agent1_session.jsonl;agent1_stream.jsonl;agent2.patch;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,pallets_click_task,2068,f1_f6,1,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,136.530437,0.8255943,35,Submitted,22,0.42573390000000005,4260,5805,754203,16603,115,Submitted,13,0.39986039999999995,3007,5457,563208,23337,122,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:15:31.666664,nano_control_8/coop/pallets_click_task/2068/f1_f6,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,pallets_click_task,2800,f1_f7,1,7,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,176.999505,1.1131425,50,Submitted,20,0.4456596,3150,5374,782912,20121,99,Submitted,30,0.6674828999999999,3428,7745,1272913,26525,117,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:16:50.225530,nano_control_8/coop/pallets_click_task/2800/f1_f7,12,agent1.patch;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_session.jsonl;agent2_stream.jsonl;agent7.patch;agent7_traj.json;conversation.json;eval.json;independent.json;result.json
nano_control_8,nano_control,8,coop_nogit,claude-sonnet-5,claude_code,coop,,,pallets_click_task,2956,f3_f6,3,6,False,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,215,0,,True,215,0,,276.730454,2.6040236999999995,77,Submitted,34,1.0674152999999997,3436,14886,1868791,45530,87,Submitted,43,1.5366083999999998,3583,18455,2650048,75670,136,0,,,,,,,,,,,,,,,,,,,,2026-07-03T12:20:08.237733,nano_control_8/coop/pallets_click_task/2956/f3_f6,12,agent1_session.jsonl;agent1_stream.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;independent.json;result.json
